status_id,ss_headlines,headline,neg,neu,pos
1405630409737397_1577091462591290,0,This Brazilian Tattoo Artist Transforms Scars Into Works Of Art,0,1,0
1405630409737397_1577108125922957,0,This Bernie Sanders Ad About Migrant Workers Will Give You The Feels,0,1,0
1405630409737397_1577110155922754,0.3182,Someone Please Explain Why these Latino Lay’s Flavors Don’t Exist Yet,0,0.813,0.187
1405630409737397_1577230755910694,0.2263,"Headaches, Hangovers and Tummy Aches: These Latino Dishes Will Make You Feel Better",0.126,0.692,0.182
1405630409737397_1577259505907819,0.4404,You Will Not Believe What People Are Doing To Donald Trump's Walk Of Fame Star,0,0.828,0.172
1405630409737397_1577268219240281,0,Latinos Are Becoming U.S. Citizens To Vote Against Trump,0,1,0
1405630409737397_1577441525889617,0,"Believe It Or Not, Watching Gloria On ‘Modern Family’ May Remind You Of Your Mother",0,1,0
1405630409737397_1577448355888934,-0.5574,Someone at LAX was Busted for Bringing in 450 Illegal Tamales from Mexico,0.231,0.769,0
1405630409737397_1577563219210781,0.6369,"Justin We Get It, You’re In Love With A Latina, But All This Is Unnecessary",0,0.756,0.244
1405630409737397_1577608105872959,0.296,"Quiz: Yep, He’s that One Cholo from Every Movie. Can You Guess Which One by a Screenshot?",0,0.872,0.128
1405630409737397_1577628799204223,0.3612,Read This And You’ll Finally Agree With Trump Being President,0,0.783,0.217
1405630409737397_1577667585867011,0,A Gang Member from San Diego and a Punk from TJ are the Creators of ‘Cholo Goth’,0,1,0
1405630409737397_1577667805866989,-0.6597,Dave Navarro’s Mother was Murdered When He was a Teen and Now He’s Talking about It,0.239,0.761,0
1405630409737397_1577693679197735,0.5994,11 Experiences That Unite All Super Pale Latinas,0,0.642,0.358
1405630409737397_1577701589196944,0,Meet the Mexican Volleyball Player Who is One of College Volleyball’s Biggest Stars,0,1,0
1405630409737397_1577716045862165,-0.3612,This Latino Comedian Has Something To Say About Racism In Hollywood,0.261,0.573,0.166
1405630409737397_1577845105849259,-0.6369,"This Chinese Dude Went To Mexico’s Biggest Chinatown, Tried Some Food, And Hated It",0.244,0.756,0
1405630409737397_1577845865849183,0.3182,These 7 Pre-Hispanic Gods Prove Latinos Were Into Superheroes Before It Was Cool,0,0.827,0.173
1405630409737397_1578027822497654,0.34,This Salsa Dancing Chinese Kid Will Give You All The Motivation You Need To Hit The Gym,0,0.87,0.13
1405630409737397_1578061125827657,0,Jackie “Flaca” Cruz Talks Nearly Dying and Sexual Orientation,0,1,0
1405630409737397_1578061755827594,-0.6249,Someone Bullied a Latina Anchor about Her Accent and She Shut Them Down Real Quick,0.24,0.76,0
1405630409737397_1578066622493774,-0.891,Quiz: Are You a Bad Bitch or Just Bitchy?,0.679,0.321,0
1405630409737397_1578081122492324,0,San Antonio Officer Under Investigation After Slamming 12-Year-Old Student To The Ground,0,1,0
1405630409737397_1578087052491731,0.4215,18 Things Latinos Who've Moved Out Know To Be True,0,0.763,0.237
1405630409737397_1578087769158326,-0.6705,Ann Coulter Just Unleashed A Massive Anti-Latino Attack On MSNBC And It's As Crazy As You'd Expect,0.282,0.718,0
1405630409737397_1578136262486810,-0.5994,Donald Trump's Latest Proposal Will Screw Over Mexico's Poorest,0.412,0.588,0
1405630409737397_1578171485816621,0,This Mexican Woman Was Just Added To The FBI’s Most Wanted List,0,1,0
1405630409737397_1578301229136980,0,5 Abuelitaisms We All Grew Up With,0,1,0
1405630409737397_1578444045789365,0.836,Mexican Comedians Created a Play To Make Fun Of Donald Trump,0,0.377,0.623
1405630409737397_1578513425782427,0,9 Mexican Food Items from Whole Foods that Deserve a ‘You Tried’ Sticker,0,1,0
1405630409737397_1578530429114060,-0.2732,"From Mariah Carey To George Clooney, Everyone's A Victim Of J.Lo's Shade",0.174,0.826,0
1405630409737397_1578540422446394,0.6369,These Latino Boyfriends are the Best Thing We Never Had,0,0.682,0.318
1405630409737397_1578540665779703,0,The Complete List of Bro Codes Every Mexican Is Down With,0,1,0
1405630409737397_1578542649112838,0,15 Photos that Don’t Need Explanation if You’re Mexican,0,1,0
1405630409737397_1578545035779266,0,www.wearemitu.com,0,1,0
1405630409737397_1578546502445786,0,Things Latinas Hear That Men Don't,0,1,0
1405630409737397_1578549882445448,0,7 Texts All Chismosas Send,0,1,0
1405630409737397_1578551515778618,-0.6124,These Bronx Latinos Showed Ted Cruz That Latinos Never Forget When You Wrong Them,0.294,0.706,0
1405630409737397_1578577585776011,0,This Instagram Model Is Recreating Cliché IG Photos With Her Prosthetic,0,1,0
1405630409737397_1578579129109190,0,Answering These Questions Will Determine How Compatible You And Bae Are,0,1,0
1405630409737397_1578579525775817,0,This Young Ballplayer Went From Sinaloa To The Big Leagues,0,1,0
1405630409737397_1578843909082712,0.6249,9 Great Moments Bilinguals Will Relate To,0,0.549,0.451
1405630409737397_1578981075735662,0,Quiz: Can You Tell If This Is Kim Kardashian Or El Chapo’s Wife?,0,1,0
1405630409737397_1578981205735649,-0.2263,9 of the Weirdest Things You’ll See on a Soccer Field,0.192,0.808,0
1405630409737397_1578981325735637,-0.4767,Latina Ex-Girlfriends Know Where to Hit Their Exes Where It Hurts,0.237,0.763,0
1405630409737397_1578981429068960,0.4215,17 Popular Brand Logos If They Looked The Way Your Parents Pronounce Them,0,0.811,0.189
1405630409737397_1579053099061793,0.8143,"13 Latino Foods We Didn’t Like As Kids, But Now We LOVE",0,0.574,0.426
1405630409737397_1579053365728433,0.6633,Conan O’Brien Learns “No Mames” and “Que Pedo” and LOVES It,0,0.693,0.307
1405630409737397_1579053782395058,-0.4522,9 Ways to Use Vaporú to Cure More than Your Stubborn Cold,0.229,0.771,0
1405630409737397_1579054505728319,0.6369,8 Lyrics that are the Best F U to an Ex,0,0.625,0.375
1405630409737397_1579055115728258,-0.4939,The Real Life Scandals That Prove Telenovela Actors Are Nothing But DRAMA,0.225,0.775,0
1405630409737397_1579055889061514,0,This Selena Quiz Will Separate The Hardcore Fans from the Wannabes,0,1,0
1405630409737397_1579350915698678,-0.2263,Let’s Forget El Chapo For Two Seconds And Talk About This,0.16,0.84,0
1405630409737397_1579351339031969,0.6369,"Beyoncé, Imma Let You Finish, But… This Afro-Latina Gymnast Had The Best Dance Of The Week",0,0.781,0.219
1405630409737397_1579352212365215,-0.6369,Kylie Pissed Off Latinos Again,0.512,0.488,0
1405630409737397_1579500992350337,-0.6124,15-Year-Old YouTube Star and Pro Skater Arrested for Suspected Sexual Exploitation of a 12-Year-Old,0.313,0.688,0
1405630409737397_1579501735683596,0,"Quiz: Ladies, What’s Your Mexican Nickname?",0,1,0
1405630409737397_1579536122346824,0,Cholos Put In Unexpected Situations = Cholos At Their Realest,0,1,0
1405630409737397_1579666515667118,0,7 Rockabilly Instagrammers You Need To Follow Right Now,0,1,0
1405630409737397_1579691835664586,0,"Quiz: If You Were a Selena Song, Which Would You Be?",0,1,0
1405630409737397_1579719245661845,-0.5423,12 Horrible Things That Happen During Sex To Everyone,0.304,0.696,0
1405630409737397_1579736138993489,0,George Lopez Turns the Tables and Gives Trump a Taste of His Own B.S.,0,1,0
1405630409737397_1579802505653519,-0.6369,"Latinos are Pissed at Dolores Huerta, Here’s Why",0.375,0.625,0
1405630409737397_1579818462318590,0,13 Things That Inevitably Happen When You’re The Only Latino At The Office,0,1,0
1405630409737397_1579819052318531,-0.1779,Boy-Girl-Boys: The Weird Phenomenon In The Dominican Republic,0.195,0.805,0
1405630409737397_1579819558985147,-0.6249,Ridiculous Things that Only Happen at Latino Funerals,0.459,0.541,0
1405630409737397_1579820012318435,0,Quiz: We Can Tell if You are Single AF Just from These Questions,0,1,0
1405630409737397_1579952368971866,-0.6808,"No Makeup, No Lights, No Photoshop: This is Demi Lovato",0.485,0.515,0
1405630409737397_1580091675624602,-0.0258,Salma Hayek Just Ruined The Magic Behind Our Favorite Telenovelas,0.22,0.567,0.213
1405630409737397_1580093238957779,0,Quiz: Are You More of a Modern Quinceañera Dress or a Ruffled Nightmare?,0,1,0
1405630409737397_1580102685623501,0.7096,This Latino Shut Down Homophobia In The Best Way Possible – In A Freestyle,0,0.629,0.371
1405630409737397_1580127402287696,0.0258,Here’s Why Rob Schneider Loves Mexican Soccer So Much,0.252,0.49,0.259
1405630409737397_1580127615621008,0,We Can Guess What Kind Of Eyebrows You Have,0,1,0
1405630409737397_1580127968954306,-0.2263,"Selena Answers that Same Old Question, It Tears Us Up",0.174,0.826,0
1405630409737397_1580165902283846,0.5859,Taquero In Mexico Creates Donald Trump Taco And The Ingredients Are Hilarious,0,0.676,0.324
1405630409737397_1580290952271341,0.4404,A Police Chief In Mexico Hired Female Police Officers Based On How Attractive They Were,0,0.818,0.182
1405630409737397_1580356062264830,0,Quiz: We Know Which Latina Diva You Were Meant to Be,0,1,0
1405630409737397_1580356705598099,0.6369,A Community In Oregon Showed A Taco Truck Owner That They Don’t Just Love Her Food,0,0.756,0.244
1405630409737397_1580357282264708,0,Yet Another Company Is Getting A Little Too Cozy With Using A Mexican Design,0,1,0
1405630409737397_1580560752244361,0,7 Quinceañeras Who Didn’t Settle For Basic Themes,0,1,0
1405630409737397_1580561562244280,0.3612,Look At These Paintings Of Immigrants And You’ll Feel Like You’re Staring At Their Souls,0,0.848,0.152
1405630409737397_1580584618908641,0.34,Just In Time For Selena’s Birthday MAC Is Giving Us All A Sneak Peek At The First Lipstick Of...,0,0.876,0.124
1405630409737397_1580592115574558,-0.7269,This Latina Actress Was Asked A Ridiculous Question About Voting And She Fired Back With Perfect...,0.319,0.681,0
1405630409737397_1580594185574351,-0.6124,Racist Oregonian Plumber Can’t Tell the Difference Between Latinos and Arabs,0.286,0.714,0
1405630409737397_1580594385574331,0,"If You’re Latina, You Have These 14 Types of Primas",0,1,0
1405630409737397_1580597832240653,0.5859,Quiz: Which Mexican Beauty Decade Are You?,0,0.612,0.388
1405630409737397_1580605648906538,0.6369,Some Of The Greatest Athletes In The World Talk About What Kobe Bryant Means To Them,0,0.781,0.219
1405630409737397_1580627855570984,-0.2023,6 Texts Only Ride Or Die Friends Would Send Each Other,0.26,0.533,0.207
1405630409737397_1580640245569745,0,"You Thought You’d Seen Every Selena Picture, Until You Saw These 13",0,1,0
1405630409737397_1580681672232269,0.128,It's Been 18 Years And Bernie Sanders Still Hasn't Explained Why He Favored Dumping Nuclear Waste...,0.12,0.733,0.147
1405630409737397_1580980485535721,0,Most of the 'Selena' Cast Is Still Working–Including the First Cholo,0,1,0
1405630409737397_1580994642200972,0,This Guy Takes Shaved Ice to a Whole New Level,0,1,0
1405630409737397_1580996575534112,0,One Of These Latina Actresses Used White Face In An Audition Tape,0,1,0
1405630409737397_1580998352200601,0.34,These Soccer Players Played Together In Mexico And Now They’re Reunited In Germany,0,0.833,0.167
1405630409737397_1581017078865395,0,"If You Were A Latina TV Character, Which One Would You Be?",0,1,0
1405630409737397_1581018685531901,0,"This Latino Kid Is The Reason Your Parents Always Say ""Ponte Las Pilas""",0,1,0
1405630409737397_1581041942196242,0.8625,7 Cardi B Moments That Will Honestly Inspire You To Be A Better Person,0,0.455,0.545
1405630409737397_1581070768860026,0.7717,Why Do You Love the Cholas? Because Of Life Advice Like This,0,0.599,0.401
1405630409737397_1581081768858926,-0.6697,This Mexican Singer Doesn’t Understand Why People Are So Pissed About His Music Video,0.257,0.743,0
1405630409737397_1581318958835207,0.6597,"On A Scale Of Classy To Chola, What Does Your Eyeliner Look Like Based On Your Attitude?",0,0.722,0.278
1405630409737397_1581360048831098,0,SCOTUS Immigration Case Will Impact Millions–Possibly Even You,0,1,0
1405630409737397_1581365832163853,-0.34,"After Attending A Gay Friend’s Wedding, Jenni Rivera’s Sister Says She Made A Mistake",0.179,0.821,0
1405630409737397_1581366255497144,0.3612,This is What A $6 Million Quinceañera Looks Like,0,0.737,0.263
1405630409737397_1581366838830419,-0.7906,A Colombian Woman Confronted Her Cheating Husband By Literally Blocking Traffic,0.533,0.467,0
1405630409737397_1581367358830367,0.5859,Camila Cabello Shows Off Her Amazing Vocals And Guitar Skills In Drake/Rihanna Mash Up You...,0,0.787,0.213
1405630409737397_1581409618826141,0,We Can Guess What Kind Of Latina Tía You’re Shaping Into Based On Your Personality,0,1,0
1405630409737397_1581410052159431,0.7579,Things Latinas With Perfect Eyebrows Know To Be True,0,0.519,0.481
1405630409737397_1581435728823530,0.4588,These Are The Latinas You’re Glad You Left In the Past,0,0.769,0.231
1405630409737397_1581476982152738,-0.2484,"He Plays A Cholo On Screen, But His Real Life In More Insane Than Any Script. Now He's Telling Hi...",0.136,0.773,0.091
1405630409737397_1581477372152699,-0.5994,21 Years After Selena’s Death: This Is What Los Dinos Have Been Up To,0.231,0.769,0
1405630409737397_1581716008795502,-0.0516,"11 Selena Songs You Probably Haven’t Heard, But We Swear Will Become Part Of Your Everyday Playlist",0.07,0.93,0
1405630409737397_1581721142128322,0.6597,15 Hilarious Signs that Show Mexicans Can’t Help But Talk S***,0,0.625,0.375
1405630409737397_1581721602128276,0,10 Ways Latina Daughters Get the Short End of the Stick,0,1,0
1405630409737397_1581804578786645,0.1027,11 Latina Celebs with the Best Resting Bitch Face,0.253,0.467,0.28
1405630409737397_1581804695453300,0,11 Rules Every Latino Unconsciously Lives By,0,1,0
1405630409737397_1581805035453266,0.4019,13 Photos of Hilarious Store Names that Prove Mexicans DGAF,0,0.769,0.231
1405630409737397_1581805182119918,-0.5256,Quinceañera Vals Dances that Went Totally Wrong,0.361,0.639,0
1405630409737397_1581877725445997,-0.1531,This Bordertown Beauty Queen Went From Brownsville To Killing Demons On TV,0.242,0.549,0.209
1405630409737397_1581877865445983,0.5859,Relive Mexican Beauty Trends of the Last 100 Years,0,0.678,0.322
1405630409737397_1582063095427460,0.0772,America Ferrera Responds to the #LatinaFey Challenge by Throwing Some Expert Shade,0,0.894,0.106
1405630409737397_1582063262094110,0,Here’s a Breakdown of Every Type of Tía Latina That Exists,0,1,0
1405630409737397_1582130875420682,-0.5574,J.Lo Broke Down During This Emotional American Idol Performance And We Can’t Blame Her,0.292,0.618,0.09
1405630409737397_1582132068753896,0.4939,Justin Bieber was the Chambelan de Honor for this Quinceañera,0,0.738,0.262
1405630409737397_1582150355418734,0.0258,Morrissey Dancing To Shakira Is The Only Thing That Matters,0,0.891,0.109
1405630409737397_1582228645410905,0.4215,11 Safety Tips For Anyone With A Vagina,0,0.682,0.318
1405630409737397_1582245512075885,0,Quiz: Do You Know the “Selena” Movie By Heart?,0,1,0
1405630409737397_1582247282075708,-0.4767,"An Undocumented Woman Gets Caught Up With A Devious Smuggler In A New Movie, ‘Hostile Border’",0.193,0.807,0
1405630409737397_1582339448733158,0.0772,Why Has No One Photographed Indigenous People Like This Before?,0.173,0.63,0.197
1405630409737397_1582339895399780,0,Let’s Settle This: What’s The Difference Between Gorditas And Arepas?,0,1,0
1405630409737397_1582481498718953,-0.347,13 Things Your Non-Latino Friends Say that Make You Think WTF?,0.273,0.541,0.186
1405630409737397_1582522225381547,-0.5106,5 Recent Examples of Trump Being Used As An Insult,0.292,0.708,0
1405630409737397_1582551638711939,-0.0772,ICE Is Detaining And Arresting Teenagers On Their Way To School And It Is Having Serious Consequence,0.075,0.925,0
1405630409737397_1582552075378562,-0.1779,"If You Were A Teen In The 2000s, You Were Obsessed With These Songs",0.124,0.876,0
1405630409737397_1582553225378447,0,This is How You Know You’ve Found Your One and Only,0,1,0
1405630409737397_1582563815377388,-0.7351,Latino Celebs Go Savage On Hateful Republicans,0.554,0.446,0
1405630409737397_1582568918710211,-0.4019,Dethroned Miss Universe Puerto Rico Is Suing For $3M And Wants Her Crown Back,0.236,0.764,0
1405630409737397_1582597558707347,-0.1531,Quiz: Which Badass Movie Latina Are You?,0.211,0.789,0
